subtask_id,period_ms,core,priority,latency_us
2,1,0,90,139358.296
2,1,0,90,138756.794
2,1,0,90,139540.099
2,1,0,90,138945.504
2,1,0,90,139751.513
2,1,0,90,140647.206
2,1,0,90,140080.630
2,1,0,90,140271.901
2,1,0,90,141103.020
2,1,0,90,141283.940
2,1,0,90,142221.318
2,1,0,90,141725.815
2,1,0,90,142531.527
2,1,0,90,143344.925
2,1,0,90,144184.100
2,1,0,90,143604.431
2,1,0,90,144427.661
2,1,0,90,143926.714
2,1,0,90,144777.093
2,1,0,90,145571.213
2,1,0,90,145089.210
2,1,0,90,145902.311
2,1,0,90,145975.898
2,1,0,90,146098.410
2,1,0,90,146904.659
2,1,0,90,146999.209
2,1,0,90,147828.995
2,1,0,90,147908.063
2,1,0,90,148820.904
2,1,0,90,148226.884
2,1,0,90,149661.037
2,1,0,90,149106.738
2,1,0,90,149163.695
2,1,0,90,148611.415
2,1,0,90,149370.998
2,1,0,90,149444.381
2,1,0,90,149575.263
2,1,0,90,149625.572
2,1,0,90,149836.362
2,1,0,90,149931.134
2,1,0,90,150746.679
2,1,0,90,150151.696
2,1,0,90,150961.260
2,1,0,90,151054.828
2,1,0,90,151174.729
2,1,0,90,150559.153
2,1,0,90,151350.587
2,1,0,90,150726.900
2,1,0,90,150834.116
2,1,0,90,151554.051
2,1,0,90,150956.882
2,1,0,90,151807.335
2,1,0,90,151889.292
2,1,0,90,151264.845
2,1,0,90,152044.373
2,1,0,90,152101.441
2,1,0,90,152098.935
2,1,0,90,151644.618
2,1,0,90,152450.589
2,1,0,90,151840.846
2,1,0,90,152609.855
2,1,0,90,152775.404
2,1,0,90,152193.272
2,1,0,90,152532.654
2,1,0,90,152971.720
2,1,0,90,152355.662
2,1,0,90,153154.448
2,1,0,90,153218.387
2,1,0,90,153283.177
2,1,0,90,153333.431
2,1,0,90,153427.110
2,1,0,90,153507.160
2,1,0,90,153594.468
2,1,0,90,153736.129
2,1,0,90,153866.123
2,1,0,90,153885.747
2,1,0,90,153971.166
2,1,0,90,154002.272
2,1,0,90,154795.188
2,1,0,90,154184.427
2,1,0,90,153559.573
2,1,0,90,154984.781
2,1,0,90,155081.998
2,1,0,90,154455.699
2,1,0,90,155307.522
2,1,0,90,155361.405
